date,calories,gsr,heart-rate,skin-temp,steps
2016-02-02 09:51Z,1.1,5.69762e-05,50,83.3,0
2016-02-02 09:52Z,1.2,5.45083e-05,47,83.3,0
2016-02-02 09:53Z,1.1,5.69762e-05,62,83.3,0
2016-02-02 09:54Z,1.1,5.48109e-05,49,83.3,0
2016-02-02 09:55Z,1.2,5.5421e-05,51,83.3,0
2016-02-02 09:56Z,1.1,5.6349e-05,47,83.3,0
2016-02-02 09:57Z,1.1,5.66617e-05,54,83.3,0
2016-02-02 09:58Z,1.2,5.6349e-05,53,83.3,0
2016-02-02 09:59Z,1.1,5.45083e-05,46,83.3,0
2016-02-02 10:00Z,1.2,5.72925e-05,49,83.3,0
2016-02-02 10:01Z,1.1,5.45083e-05,49,83.3,0
2016-02-02 10:02Z,1.1,5.72925e-05,54,83.3,0
2016-02-02 10:03Z,1.2,5.36107e-05,63,83.3,0
2016-02-02 10:04Z,1.1,5.82517e-05,52,83.3,0
2016-02-02 10:05Z,1.1,6.19086e-05,58,84.2,0
2016-02-02 10:06Z,1.2,7.43151e-05,76,85.1,0
2016-02-02 10:07Z,1.1,7.94187e-05,97,85.1,0
2016-02-02 10:08Z,1.1,8.21005e-05,106,86,0
2016-02-02 10:09Z,1.2,8.58176e-05,112,86,0
2016-02-02 10:10Z,1.1,9.42847e-05,126,86.9,0
2016-02-02 10:11Z,1.1,9.4808e-05,128,86.9,0
2016-02-02 10:12Z,1.2,9.80094e-05,128,87.8,0
2016-02-02 10:13Z,1.1,0.000103015,,87.8,0
2016-02-02 10:14Z,1.1,0.000107085,,88.7,0
2016-02-02 10:15Z,1.2,0.000111933,50,88.7,0
2016-02-02 10:16Z,1.1,0.000117651,57,88.7,0
2016-02-02 10:17Z,1.1,0.000122298,91,89.6,0
2016-02-02 10:18Z,1.2,0.000127835,70,89.6,0
2016-02-02 10:19Z,1.1,0.000117001,50,89.6,0
2016-02-02 10:20Z,1.1,0.000103587,47,90.5,0
2016-02-02 10:21Z,1.2,0.000115074,48,90.5,0
2016-02-02 10:22Z,1.1,0.00011896,50,90.5,0
2016-02-02 10:23Z,1.2,0.00011962,50,91.4,0
2016-02-02 10:24Z,1.1,0.000124346,49,91.4,0
2016-02-02 10:25Z,1.1,0.000134365,49,91.4,0
2016-02-02 10:26Z,1.2,0.000136615,49,92.3,0
2016-02-02 10:27Z,1.1,0.000142012,49,92.3,0
2016-02-02 10:28Z,1.1,0.000146807,50,92.3,0
2016-02-02 10:29Z,1.2,0.000152607,49,92.3,0
2016-02-02 10:30Z,1.1,0.000160401,50,92.3,0
2016-02-02 10:31Z,1.1,0.000166738,51,93.2,0
2016-02-02 10:32Z,1.2,0.000177205,51,93.2,0
2016-02-02 10:33Z,1.1,0.000182178,51,93.2,0
2016-02-02 10:34Z,1.1,0.000175254,52,93.2,0
2016-02-02 10:35Z,1.2,0.00019577,50,93.2,0
2016-02-02 10:36Z,1.1,0.000204633,51,93.2,0
2016-02-02 10:37Z,1.1,0.000211543,50,93.2,0
2016-02-02 10:38Z,1.2,0.0002199,51,93.2,0
2016-02-02 10:39Z,1.1,0.000223582,49,93.2,0
2016-02-02 10:40Z,1.1,0.000229856,52,93.2,0
2016-02-02 10:41Z,1.2,0.000238937,50,93.2,0
2016-02-02 10:42Z,1.1,0.000241596,50,93.2,0
2016-02-02 10:43Z,1.1,0.000249755,50,93.2,0
2016-02-02 10:44Z,1.2,0.000258188,51,93.2,0
2016-02-02 10:45Z,1.1,0.000265433,52,93.2,0
2016-02-02 10:46Z,1.1,0.000271376,50,93.2,0
2016-02-02 10:47Z,1.2,0.000278991,49,93.2,0
2016-02-02 10:48Z,1.1,0.000290012,53,93.2,0
2016-02-02 10:49Z,1.2,0.000298151,50,93.2,0
2016-02-02 10:50Z,1.1,0.000311649,48,93.2,0
2016-02-02 10:51Z,1.1,0.000311649,49,93.2,0
2016-02-02 10:52Z,1.2,0.000316868,48,93.2,0
2016-02-02 10:53Z,1.1,0.000320395,49,93.2,0
2016-02-02 10:54Z,1.1,0.000338629,50,93.2,0
2016-02-02 10:55Z,1.2,0.000280539,60,93.2,0
2016-02-02 10:56Z,1.1,0.000128545,50,93.2,0
2016-02-02 10:57Z,1.1,0.000129258,49,92.3,0
2016-02-02 10:58Z,1.2,0.000129258,50,92.3,0
2016-02-02 10:59Z,1.1,0.000128545,49,92.3,0
2016-02-02 11:00Z,1.1,0.000127835,47,92.3,0
2016-02-02 11:01Z,1.2,0.00012713,48,92.3,0
2016-02-02 11:02Z,1.1,0.000126428,56,92.3,0
2016-02-02 11:03Z,1.1,0.000137373,61,92.3,0
2016-02-02 11:04Z,1.2,0.000148441,52,91.4,0
2016-02-02 11:05Z,1.1,0.000132886,66,91.4,0
2016-02-02 11:06Z,1.1,8.58176e-05,60,91.4,0
2016-02-02 11:07Z,1.2,0.000159516,57,91.4,0
2016-02-02 11:08Z,1.1,0.000105322,59,90.5,0
2016-02-02 11:09Z,1.1,6.36458e-05,59,90.5,0
2016-02-02 11:10Z,1.2,6.1227e-05,56,90.5,0
2016-02-02 11:11Z,1.1,6.95394e-05,64,90.5,0
2016-02-02 11:12Z,1.2,8.92078e-05,65,90.5,0
2016-02-02 11:13Z,1.1,9.2732e-05,66,90.5,0
2016-02-02 11:14Z,1.2,9.12049e-05,65,90.5,0
2016-02-02 11:15Z,1.1,7.94187e-05,65,90.5,0
2016-02-02 11:16Z,1.2,8.44043e-05,70,90.5,0
2016-02-02 11:17Z,1.1,,,,0
2016-02-02 11:18Z,1.2,,,,0
2016-02-02 11:19Z,1.1,,,,0
2016-02-02 11:20Z,1.1,,,,0
2016-02-02 11:21Z,1.2,,,,0
2016-02-02 11:22Z,1.1,,,,0
2016-02-02 11:23Z,1.2,,,,0
2016-02-02 11:24Z,1.1,,,,0
2016-02-02 11:25Z,1.1,,,,0
2016-02-02 11:26Z,1.2,,,,0
2016-02-02 11:27Z,1.1,,,,0
2016-02-02 11:28Z,1.1,,,,0
2016-02-02 11:29Z,1.2,,,,0
2016-02-02 11:30Z,1.1,,,,0
2016-02-02 11:31Z,1.1,,,,0
2016-02-02 11:32Z,1.2,,,,0
2016-02-02 11:33Z,1.1,,,,0
2016-02-02 11:34Z,1.1,,,,0
2016-02-02 11:35Z,1.2,,,,0
2016-02-02 11:36Z,1.1,,,,0
2016-02-02 11:37Z,1.1,,,,0
2016-02-02 11:38Z,1.2,,,,0
2016-02-02 11:39Z,1.1,,,,0
2016-02-02 11:40Z,1.1,,,,0
2016-02-02 11:41Z,1.2,,,,0
2016-02-02 11:42Z,1.1,,,,0
2016-02-02 11:43Z,1,,,,0
2016-02-02 11:44Z,1.2,,,89.6,0
2016-02-02 11:45Z,1.1,0.000221121,74,77.9,0
2016-02-02 11:46Z,1.1,4.74643e-05,70,80.6,0
2016-02-02 11:47Z,1.2,0.000137373,69,81.5,0
2016-02-02 11:48Z,1.2,8.62939e-05,63,83.3,0
2016-02-02 11:49Z,1.7,6.54318e-05,70,84.2,10
2016-02-02 11:50Z,2,5.30205e-05,84,85.1,8
2016-02-02 11:51Z,2.4,5.0724e-05,90,86,0
2016-02-02 11:52Z,2.4,4.90671e-05,98,85.1,12
2016-02-02 11:53Z,1.8,5.01656e-05,86,85.1,0
2016-02-02 11:54Z,1.1,4.96133e-05,63,86,0
2016-02-02 11:55Z,1.1,5.12886e-05,65,86,0
2016-02-02 11:56Z,1.2,5.24368e-05,69,86.9,0
2016-02-02 11:57Z,1.1,5.36107e-05,70,86.9,0
2016-02-02 11:58Z,1.2,5.45083e-05,66,87.8,0
2016-02-02 11:59Z,1.1,5.5421e-05,66,87.8,0
2016-02-02 12:00Z,1.9,5.89002e-05,77,87.8,19
2016-02-02 12:01Z,3.6,5.79302e-05,102,88.7,116
2016-02-02 12:02Z,4.8,6.19086e-05,110,87.8,114
2016-02-02 12:03Z,7.9,5.27279e-05,118,86.9,111
2016-02-02 12:04Z,4.8,5.85751e-05,111,86,109
2016-02-02 12:05Z,3.8,6.02188e-05,109,85.1,107
2016-02-02 12:06Z,2.4,6.02188e-05,90,83.3,107
2016-02-02 12:07Z,5.7,6.1227e-05,112,82.4,109
2016-02-02 12:08Z,4.5,5.95558e-05,108,81.5,105
2016-02-02 12:09Z,3.6,5.66617e-05,107,79.7,103
2016-02-02 12:10Z,2.5,5.66617e-05,104,78.8,23
2016-02-02 12:11Z,3.7,5.39083e-05,99,77,0
2016-02-02 12:12Z,1.4,5.0724e-05,80,76.1,0
2016-02-02 12:13Z,2.3,5.21474e-05,96,76.1,0
2016-02-02 12:14Z,1.4,5.21474e-05,79,76.1,0
2016-02-02 12:15Z,1.6,5.21474e-05,81,75.2,0
2016-02-02 12:16Z,1.3,5.24368e-05,76,75.2,0
2016-02-02 12:17Z,1.4,5.15733e-05,79,75.2,0
2016-02-02 12:18Z,1.2,5.10055e-05,71,75.2,0
2016-02-02 12:19Z,1.2,5.10055e-05,73,75.2,0
2016-02-02 12:20Z,1.7,5.12886e-05,78,74.3,10
2016-02-02 12:21Z,1.2,5.01656e-05,67,74.3,0
2016-02-02 12:22Z,1.1,4.98887e-05,64,74.3,0
2016-02-02 12:23Z,1.2,5.01656e-05,69,75.2,0
2016-02-02 12:24Z,1.1,5.51151e-05,68,75.2,0
2016-02-02 12:25Z,1.3,5.21474e-05,72,76.1,0
2016-02-02 12:26Z,1.2,5.0724e-05,66,76.1,0
2016-02-02 12:27Z,1.1,4.90671e-05,70,77,0
2016-02-02 12:28Z,1.1,5.15733e-05,66,77.9,0
2016-02-02 12:29Z,1.2,5.01656e-05,67,78.8,0
2016-02-02 12:30Z,1.1,5.27279e-05,69,78.8,0
2016-02-02 12:31Z,1.2,5.10055e-05,62,79.7,0
2016-02-02 12:32Z,1.1,5.21474e-05,63,80.6,0
2016-02-02 12:33Z,1.1,5.10055e-05,63,80.6,0
2016-02-02 12:34Z,1.2,5.45083e-05,65,81.5,0
2016-02-02 12:35Z,1.1,5.39083e-05,63,82.4,0
2016-02-02 12:36Z,1.1,5.51151e-05,64,83.3,0
2016-02-02 12:37Z,1.2,6.0553e-05,62,83.3,0
2016-02-02 12:38Z,1.1,5.66617e-05,66,84.2,0
2016-02-02 12:39Z,1.1,5.76104e-05,66,84.2,0
2016-02-02 12:40Z,1.2,5.69762e-05,64,84.2,0
2016-02-02 12:41Z,1.1,5.76104e-05,66,84.2,0
2016-02-02 12:42Z,1.1,5.79302e-05,65,85.1,0
2016-02-02 12:43Z,1.2,5.82517e-05,67,85.1,0
2016-02-02 12:44Z,1.1,5.92271e-05,66,85.1,0
2016-02-02 12:45Z,1.1,5.95558e-05,63,85.1,0
2016-02-02 12:46Z,1.2,6.0553e-05,66,85.1,0
2016-02-02 12:47Z,1.1,6.25977e-05,63,85.1,0
2016-02-02 12:48Z,1.2,6.02188e-05,63,85.1,0
2016-02-02 12:49Z,1.1,5.95558e-05,64,86,0
2016-02-02 12:50Z,1.1,6.02188e-05,69,86,0
2016-02-02 12:51Z,1.2,5.95558e-05,68,86,0
2016-02-02 12:52Z,1.1,5.98864e-05,65,86,0
2016-02-02 12:53Z,1.1,5.72925e-05,65,86,0
2016-02-02 12:54Z,1.3,4.46607e-05,73,86,0
2016-02-02 12:55Z,1.2,4.51578e-05,72,86,0
2016-02-02 12:56Z,1.3,4.29634e-05,72,86,0
2016-02-02 12:57Z,1.1,4.51578e-05,71,85.1,0
2016-02-02 12:58Z,1.6,4.85269e-05,76,85.1,18
2016-02-02 12:59Z,3.5,4.93394e-05,102,85.1,111
2016-02-02 13:00Z,2.2,5.10055e-05,91,85.1,43
2016-02-02 13:01Z,3.2,5.33148e-05,98,85.1,115
2016-02-02 13:02Z,6.5,5.45083e-05,112,85.1,117
2016-02-02 13:03Z,5,4.82591e-05,108,85.1,61
2016-02-02 13:04Z,7.6,4.96133e-05,114,84.2,119
2016-02-02 13:05Z,9.5,5.36107e-05,127,84.2,121
2016-02-02 13:06Z,10.2,5.15733e-05,132,84.2,114
2016-02-02 13:07Z,7.5,5.39083e-05,117,83.3,119
2016-02-02 13:08Z,6.5,5.24368e-05,116,82.4,124
2016-02-02 13:09Z,8.6,5.79302e-05,120,82.4,119
2016-02-02 13:10Z,10.5,5.72925e-05,134,81.5,121
2016-02-02 13:11Z,13,5.76104e-05,174,81.5,122
2016-02-02 13:12Z,12.6,5.76104e-05,150,80.6,120
2016-02-02 13:13Z,7.4,5.39083e-05,113,78.8,123
2016-02-02 13:14Z,8.8,6.68966e-05,119,77.9,122
2016-02-02 13:15Z,8.6,6.5795e-05,119,77,73
2016-02-02 13:16Z,8,6.76413e-05,116,76.1,122
2016-02-02 13:17Z,3.8,8.39385e-05,104,75.2,121
2016-02-02 13:18Z,3.1,9.58634e-05,106,74.3,119
2016-02-02 13:19Z,7.5,0.000386737,119,73.4,119
2016-02-02 13:20Z,7.4,0.00105319,116,72.5,113
2016-02-02 13:21Z,6.4,0.00167659,113,71.6,95
2016-02-02 13:22Z,8.7,0.00158631,121,71.6,119
2016-02-02 13:23Z,8.4,0.00223577,126,70.7,105
2016-02-02 13:24Z,4.4,0.0105316,108,70.7,0
2016-02-02 13:25Z,3.2,0.00504415,103,70.7,100
2016-02-02 13:26Z,3.9,0.0107674,108,70.7,115
2016-02-02 13:27Z,5.8,0.023499,110,71.6,117
2016-02-02 13:28Z,6.4,0.0401995,111,71.6,115
2016-02-02 13:29Z,5.9,0.0477242,113,71.6,116
2016-02-02 13:30Z,5,0.0100199,110,70.7,81
2016-02-02 13:31Z,6.2,0.0288397,112,70.7,13
2016-02-02 13:32Z,2.8,0.026542,105,70.7,0
2016-02-02 13:33Z,6.7,0.0103582,113,70.7,10
2016-02-02 13:34Z,2.5,0.0683891,97,70.7,0
2016-02-02 13:35Z,3.6,0.00283655,106,71.6,0
2016-02-02 13:36Z,2.8,0.00665241,102,72.5,10
2016-02-02 13:37Z,6.4,0.404216,112,73.4,23
2016-02-02 13:38Z,2,1.05896,91,74.3,0
2016-02-02 13:39Z,2.2,0.446562,93,74.3,0
2016-02-02 13:40Z,2,0.429591,85,75.2,0
2016-02-02 13:41Z,3,1.34351,98,76.1,103
2016-02-02 13:42Z,4,0.932374,106,77,9
2016-02-02 13:43Z,1.5,0.14843,82,77.9,0
2016-02-02 13:44Z,1.2,0.0510017,68,77.9,0
2016-02-02 13:45Z,1.2,0.00598834,70,77.9,0
2016-02-02 13:46Z,1.3,0.0363874,75,78.8,0
2016-02-02 13:47Z,1.5,0.00357891,78,79.7,18
2016-02-02 13:48Z,1.7,0.00542048,76,79.7,0
2016-02-02 13:49Z,1.5,0.00206906,85,80.6,6
2016-02-02 13:50Z,2,0.00071489,84,81.5,7
2016-02-02 13:51Z,2.2,0.000592256,91,81.5,22
2016-02-02 13:52Z,2.7,0.000785424,98,82.4,44
2016-02-02 13:53Z,2.4,0.00057609,98,83.3,0
2016-02-02 13:54Z,1.8,0.000329386,86,83.3,0
2016-02-02 13:55Z,2.2,0.000294868,90,83.3,0
2016-02-02 13:56Z,1.9,0.000186256,89,84.2,0
2016-02-02 13:57Z,2.1,0.000166738,87,84.2,0
2016-02-02 13:58Z,1.6,0.000176227,80,84.2,0
2016-02-02 13:59Z,2.1,0.000138135,88,84.2,0
2016-02-02 14:00Z,1.4,0.000131423,78,84.2,0
2016-02-02 14:01Z,1.4,0.000133623,76,85.1,0
2016-02-02 14:02Z,1.6,0.000155162,81,85.1,0
2016-02-02 14:03Z,1.6,0.000113179,84,85.1,0
2016-02-02 14:04Z,1.5,0.000107085,78,86,0
2016-02-02 14:05Z,1.9,0.000118304,84,86,9
2016-02-02 14:06Z,1.7,8.58176e-05,85,86,9
2016-02-02 14:07Z,1.9,8.16473e-05,84,86,8
2016-02-02 14:08Z,1.5,0.000106494,81,86.9,0
2016-02-02 14:09Z,1.7,0.000236306,79,86.9,0
2016-02-02 14:10Z,1.9,9.02009e-05,85,86.9,15
2016-02-02 14:11Z,1.9,9.85534e-05,88,86.9,0
2016-02-02 14:12Z,1.5,9.69305e-05,78,86.9,7
2016-02-02 14:13Z,1.5,8.77388e-05,76,86.9,15
2016-02-02 14:14Z,2.5,8.39385e-05,95,86.9,31
2016-02-02 14:15Z,1.9,6.19086e-05,84,86.9,14
2016-02-02 14:16Z,1.5,6.54318e-05,80,86.9,0
2016-02-02 14:17Z,1.4,8.34751e-05,78,86.9,0
2016-02-02 14:18Z,2.2,7.07038e-05,88,86.9,11
2016-02-02 14:19Z,1.9,8.25562e-05,84,86.9,6
2016-02-02 14:20Z,1.9,8.25562e-05,82,86.9,14
2016-02-02 14:21Z,1.5,7.51423e-05,73,86.9,65
2016-02-02 14:22Z,1.6,7.43151e-05,75,86.9,23
2016-02-02 14:23Z,3.9,8.9703e-05,102,86.9,9
2016-02-02 14:24Z,2.5,6.91556e-05,93,86,0
2016-02-02 14:25Z,1.6,6.99254e-05,82,86,9
2016-02-02 14:26Z,1.5,5.92271e-05,77,86,15
2016-02-02 14:27Z,1.9,6.08891e-05,84,86,0
2016-02-02 14:28Z,1.6,5.15733e-05,75,86,0
2016-02-02 14:29Z,1.6,5.45083e-05,80,86,0
2016-02-02 14:30Z,1.7,5.6349e-05,82,86.9,0
2016-02-02 14:31Z,2.4,6.36458e-05,94,86.9,7
2016-02-02 14:32Z,2,6.39991e-05,85,86.9,0
2016-02-02 14:33Z,1.6,6.47115e-05,81,87.8,0
2016-02-02 14:34Z,1.6,6.39991e-05,81,87.8,0
2016-02-02 14:35Z,1.3,6.80167e-05,75,87.8,0
2016-02-02 14:36Z,1.7,6.76413e-05,83,87.8,0
2016-02-02 14:37Z,1.4,6.80167e-05,79,88.7,0
2016-02-02 14:38Z,1.3,5.6349e-05,74,88.7,0
2016-02-02 14:39Z,1.4,6.15669e-05,79,88.7,0
2016-02-02 14:40Z,1.4,5.21474e-05,78,88.7,0
2016-02-02 14:41Z,1.2,5.69762e-05,74,89.6,0
2016-02-02 14:42Z,1.2,6.36458e-05,74,89.6,0
2016-02-02 14:43Z,1.2,6.02188e-05,72,89.6,0
2016-02-02 14:44Z,1.3,5.6349e-05,75,89.6,0
2016-02-02 14:45Z,1.8,6.50707e-05,87,90.5,0
2016-02-02 14:46Z,1.2,5.60379e-05,71,90.5,0
2016-02-02 14:47Z,1.2,5.92271e-05,66,90.5,0
2016-02-02 14:48Z,1.7,5.57286e-05,84,90.5,0
2016-02-02 14:49Z,1.3,5.85751e-05,70,90.5,0
2016-02-02 14:50Z,1.2,5.5421e-05,72,90.5,0
2016-02-02 14:51Z,1.4,5.51151e-05,76,90.5,0
2016-02-02 14:52Z,1.2,5.45083e-05,67,90.5,0
2016-02-02 14:53Z,1.3,5.72925e-05,74,90.5,0
2016-02-02 14:54Z,1.5,5.85751e-05,79,90.5,0
2016-02-02 14:55Z,2.1,5.89002e-05,84,90.5,0
2016-02-02 14:56Z,2.2,5.76104e-05,92,90.5,7
2016-02-02 14:57Z,1.4,5.39083e-05,75,90.5,0
2016-02-02 14:58Z,1.5,5.30205e-05,76,90.5,0
2016-02-02 14:59Z,1.5,6.50707e-05,81,90.5,0
2016-02-02 15:00Z,1.2,5.69762e-05,70,90.5,0
2016-02-02 15:01Z,1.3,5.5421e-05,73,90.5,6
2016-02-02 15:02Z,1.4,4.90671e-05,78,90.5,0
2016-02-02 15:03Z,1.5,5.6349e-05,79,90.5,0
2016-02-02 15:04Z,1.7,5.10055e-05,84,90.5,0
2016-02-02 15:05Z,1.5,5.10055e-05,82,90.5,0
2016-02-02 15:06Z,1.5,5.10055e-05,81,90.5,0
2016-02-02 15:07Z,1.6,5.42075e-05,83,90.5,0
2016-02-02 15:08Z,1.7,5.12886e-05,84,90.5,0
2016-02-02 15:09Z,1.7,5.27279e-05,83,90.5,0
2016-02-02 15:10Z,1.5,4.90671e-05,81,91.4,0
2016-02-02 15:11Z,1.4,5.10055e-05,77,91.4,0
2016-02-02 15:12Z,1.4,5.30205e-05,80,91.4,0
2016-02-02 15:13Z,1.4,5.10055e-05,77,91.4,0
2016-02-02 15:14Z,1.6,5.36107e-05,82,91.4,0
2016-02-02 15:15Z,1.3,5.6349e-05,78,91.4,0
2016-02-02 15:16Z,1.4,5.0724e-05,79,91.4,0
2016-02-02 15:17Z,2.2,4.98887e-05,82,91.4,0
2016-02-02 15:18Z,2.4,5.27279e-05,90,91.4,0
2016-02-02 15:19Z,1.9,5.60379e-05,86,91.4,0
2016-02-02 15:20Z,2.2,4.85269e-05,90,91.4,9
2016-02-02 15:21Z,2.2,5.12886e-05,92,91.4,6
2016-02-02 15:22Z,2.7,5.89002e-05,94,91.4,99
2016-02-02 15:23Z,5.4,5.98864e-05,111,91.4,30
2016-02-02 15:24Z,1.7,4.96133e-05,86,91.4,0
2016-02-02 15:25Z,1.4,5.27279e-05,77,91.4,9
2016-02-02 15:26Z,1.3,5.15733e-05,75,91.4,0
2016-02-02 15:27Z,1.7,5.15733e-05,83,90.5,0
2016-02-02 15:28Z,1.6,5.24368e-05,82,90.5,0
2016-02-02 15:29Z,1.6,5.45083e-05,83,90.5,0
2016-02-02 15:30Z,1.6,5.57286e-05,82,90.5,0
2016-02-02 15:31Z,1.3,5.24368e-05,74,89.6,6
2016-02-02 15:32Z,1.4,4.54085e-05,77,89.6,25
2016-02-02 15:33Z,2,5.0724e-05,88,89.6,9
2016-02-02 15:34Z,1.5,5.24368e-05,78,89.6,0
2016-02-02 15:35Z,1.2,4.85269e-05,62,89.6,0
2016-02-02 15:36Z,1.3,4.79927e-05,72,88.7,0
2016-02-02 15:37Z,1.3,4.49086e-05,74,88.7,0
2016-02-02 15:38Z,2,4.54085e-05,86,88.7,0
2016-02-02 15:39Z,2,5.15733e-05,86,88.7,7
2016-02-02 15:40Z,2,5.0444e-05,86,88.7,43
2016-02-02 15:41Z,2.1,5.42075e-05,91,88.7,7
2016-02-02 15:42Z,1.6,5.24368e-05,79,87.8,0
2016-02-02 15:43Z,1.4,5.30205e-05,73,87.8,0
2016-02-02 15:44Z,2.2,4.49086e-05,88,87.8,0
2016-02-02 15:45Z,2.1,4.66827e-05,89,87.8,0
2016-02-02 15:46Z,1.8,4.72024e-05,84,87.8,0
2016-02-02 15:47Z,2.6,4.49086e-05,96,87.8,0
2016-02-02 15:48Z,2.4,4.46607e-05,93,87.8,0
2016-02-02 15:49Z,2.4,4.77278e-05,98,87.8,0
2016-02-02 15:50Z,1.7,4.44142e-05,84,87.8,0
2016-02-02 15:51Z,1.4,4.61688e-05,73,87.8,0
2016-02-02 15:52Z,1.5,4.44142e-05,79,87.8,0
2016-02-02 15:53Z,1.7,5.30205e-05,84,87.8,0
2016-02-02 15:54Z,1.6,4.6425e-05,83,87.8,0
2016-02-02 15:55Z,1.8,4.79927e-05,87,87.8,0
2016-02-02 15:56Z,2.2,4.85269e-05,90,87.8,6
2016-02-02 15:57Z,1.7,4.72024e-05,85,87.8,0
2016-02-02 15:58Z,1.8,5.36107e-05,84,87.8,0
2016-02-02 15:59Z,1.8,4.82591e-05,85,87.8,0
2016-02-02 16:00Z,1.6,5.0444e-05,82,87.8,0
2016-02-02 16:01Z,2.4,4.96133e-05,91,87.8,0
2016-02-02 16:02Z,2,5.0724e-05,91,87.8,0
2016-02-02 16:03Z,1.9,4.87963e-05,88,87.8,28
2016-02-02 16:04Z,2.3,5.66617e-05,90,87.8,6
2016-02-02 16:05Z,2.1,4.87963e-05,93,87.8,0
2016-02-02 16:06Z,2.3,4.54085e-05,94,87.8,0
2016-02-02 16:07Z,2.5,4.59139e-05,97,87.8,31
2016-02-02 16:08Z,1.9,4.66827e-05,88,87.8,8
2016-02-02 16:09Z,2.5,4.66827e-05,96,87.8,17
2016-02-02 16:10Z,2.3,4.56605e-05,91,87.8,13
2016-02-02 16:11Z,2.6,5.0444e-05,96,87.8,43
2016-02-02 16:12Z,1.7,5.12886e-05,87,86.9,0
2016-02-02 16:13Z,2.3,5.42075e-05,96,86.9,0
2016-02-02 16:14Z,2.8,5.33148e-05,91,86.9,108
2016-02-02 16:15Z,6.4,5.33148e-05,115,86.9,2
2016-02-02 16:16Z,3.2,5.10055e-05,108,86.9,0
2016-02-02 16:17Z,2.3,4.90671e-05,93,86.9,8
2016-02-02 16:18Z,1.9,5.21474e-05,89,86.9,13
2016-02-02 16:19Z,1.2,4.51578e-05,74,86,0
2016-02-02 16:20Z,1.8,4.59139e-05,87,86,0
2016-02-02 16:21Z,2,4.4169e-05,92,86,0
2016-02-02 16:22Z,1.8,4.4169e-05,83,86,0
2016-02-02 16:23Z,2,4.39252e-05,87,86,16
2016-02-02 16:24Z,2.3,4.90671e-05,96,86,16
2016-02-02 16:25Z,2.2,4.96133e-05,95,86,10
2016-02-02 16:26Z,3.2,5.10055e-05,99,86,37
2016-02-02 16:27Z,6.2,4.74643e-05,112,86,45
2016-02-02 16:28Z,3.8,5.10055e-05,106,86,0
2016-02-02 16:29Z,2.4,5.0724e-05,99,86,28
2016-02-02 16:30Z,7.4,4.77278e-05,119,86,100
2016-02-02 16:31Z,6.2,4.98887e-05,112,85.1,11
2016-02-02 16:32Z,1.8,5.18595e-05,87,85.1,0
2016-02-02 16:33Z,2.3,4.56605e-05,97,85.1,0
2016-02-02 16:34Z,1.9,4.93394e-05,88,85.1,0
2016-02-02 16:35Z,2.2,4.82591e-05,93,85.1,0
2016-02-02 16:36Z,2.4,5.01656e-05,99,85.1,0
2016-02-02 16:37Z,2,4.98887e-05,88,85.1,0
2016-02-02 16:38Z,1.9,4.54085e-05,88,85.1,8
2016-02-02 16:39Z,2.4,5.10055e-05,98,85.1,23
2016-02-02 16:40Z,3.3,6.02188e-05,104,85.1,64
2016-02-02 16:41Z,6.2,9.4808e-05,116,86,108
2016-02-02 16:42Z,3.7,5.6349e-05,102,86,30
2016-02-02 16:43Z,2,5.57286e-05,85,86,0
2016-02-02 16:44Z,2,0.000374104,96,86,0
2016-02-02 16:45Z,1.9,0.00138132,88,86,0
2016-02-02 16:46Z,2,0.00108274,89,86,0
2016-02-02 16:47Z,1.9,0.0252522,84,86,0
2016-02-02 16:48Z,1.5,0.00155158,80,86,0
2016-02-02 16:49Z,1.2,0.0130691,70,86.9,0
2016-02-02 16:50Z,1.9,0.016673,88,86.9,0
2016-02-02 16:51Z,2.3,0.0088711,91,86.9,0
2016-02-02 16:52Z,4.5,0.000521461,107,86.9,21
2016-02-02 16:53Z,7.9,0.00726842,117,86.9,12
2016-02-02 16:54Z,7.9,0.0031686,118,86.9,112
2016-02-02 16:55Z,7.9,0.00811926,119,86.9,115
2016-02-02 16:56Z,8,0.00172364,120,86.9,123
2016-02-02 16:57Z,9.6,0.00051572,127,86,122
2016-02-02 16:58Z,6.2,0.000190426,113,84.2,57
2016-02-02 16:59Z,5,0.000129258,111,83.3,0
2016-02-02 17:00Z,2.2,0.000107085,96,82.4,0
2016-02-02 17:01Z,2,0.00415579,89,81.5,0
2016-02-02 17:02Z,2,0.00355916,92,81.5,0
2016-02-02 17:03Z,2.3,0.0010416,100,81.5,0
2016-02-02 17:04Z,2.6,0.0768187,92,81.5,82
2016-02-02 17:05Z,4.6,0.0980021,108,82.4,62
2016-02-02 17:06Z,3.1,0.0680116,105,82.4,25
2016-02-02 17:07Z,2.9,0.0213887,103,82.4,0
2016-02-02 17:08Z,2.5,0.115066,99,83.3,32
2016-02-02 17:09Z,2.3,0.168581,90,83.3,0
2016-02-02 17:10Z,1.9,0.118295,84,83.3,0
2016-02-02 17:11Z,1.6,0.0171408,82,84.2,0
2016-02-02 17:12Z,1.5,0.0703082,79,84.2,0
2016-02-02 17:13Z,2.2,0.0215074,90,84.2,0
2016-02-02 17:14Z,1.8,0.0229845,83,85.1,0
2016-02-02 17:15Z,1.4,0.0262498,69,86,0
2016-02-02 17:16Z,1.1,,,,0
